RegistrationType,Modalities,Subject,TimeElapsed,PreLandmarkError,PostLandmarkError
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_081,39.557044982910156,3.6408712297665935,3.3892374525732123
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_086,40.095706939697266,2.2568720620465017,1.8497878405225212
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_072,37.10969591140747,4.28625319951817,2.8278677694863883
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_044,28.94460391998291,1.2750469233121475,1.5771121646705135
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_043,25.4993679523468,7.008350780532591,6.561271175332924
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_088,34.824825286865234,4.917836825790397,2.794130532129345
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_028,35.60853600502014,3.030253575612015,1.8917052319439414
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_017,35.7044780254364,3.0902026835204857,3.4206736176021653
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_010,57.31642198562622,6.715953044505223,1.8876057670033053
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_019,31.300801038742065,3.2924661225532805,2.466087041250175
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_026,36.64486789703369,3.176434750080627,2.6295813116271582
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_021,46.7352659702301,2.4698553182767937,2.9627156711351272
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_091,44.52404284477234,3.597215014130525,2.295515485888401
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_065,33.46365284919739,4.281849638865354,3.8361316260322753
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_062,34.959881067276,2.981028655910424,2.029638887178217
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_096,48.335752964019775,3.4988729909582412,10.18963441966037
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_054,73.94264888763428,10.118874930701567,27.598366073407078
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_098,71.90394496917725,5.64051264376886,2.91897668492795
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_053,41.386621952056885,2.90393540864986,2.6287122337899094
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_007,38.513742208480835,2.6175802378389057,2.1552393697322088
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_038,35.60009694099426,1.2060113295832984,1.8199791967054477
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_036,36.171590089797974,0.8280197975114444,1.7333563076597773
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_009,36.144636154174805,3.4232023402150884,1.832949674815387
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_031,65.77063918113708,1.5107491837076632,1.4077183100980726
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_099,53.99501705169678,6.643286747611782,2.760011225839854
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_052,47.81686615943909,6.296561582973056,5.1099122370220815
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_055,39.37695598602295,6.415518797629595,4.984648681811362
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_097,70.68982410430908,4.624233063440595,2.4899857340741733
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_063,48.73912000656128,3.957856816624188,3.309237288185408
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_064,45.1542751789093,3.4751132857553997,2.2849271011937544
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_090,44.41678428649902,2.8782946786985426,2.288295724693292
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_030,35.17479205131531,2.8295044167554635,1.4178403201038379
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_037,26.721863985061646,1.623128147118309,1.869672356121766
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_008,51.61450695991516,3.759781332128752,2.914416814541065
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_001,37.18313002586365,1.9947221045587995,1.7615747710408254
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_006,40.31850862503052,3.8710461509360097,4.386647380139535
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_039,32.50269603729248,1.235702260395516,1.6759039411680599
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_116,46.96534299850464,12.872362906421065,5.920646978659471
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_129,42.54120182991028,6.662047372871861,2.5360960116791884
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_111,43.68279695510864,7.233508080563394,4.170887448279563
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_127,65.81864905357361,19.65657844606409,2.2142450862636194
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_118,50.221246004104614,5.911224646798547,3.183887037113473
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_120,35.718528032302856,14.614369161291874,4.904193065104013
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_121,54.99347901344299,6.565452018191159,5.323139053397017
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_126,49.2910590171814,12.695682596776589,6.295754219735759
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_119,38.50881910324097,6.008808969173144,5.979793848630605
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_110,51.093637228012085,5.623508517037374,2.106778140258588
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_117,67.7656421661377,7.765324810878281,3.794938446703558
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_128,39.752464056015015,10.67371641745836,3.434137676202932
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_135,54.26446604728699,5.790499393122481,1.4770873958316988
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_132,40.38540172576904,13.050396034482459,5.574166144841543
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_104,51.03284764289856,13.810882672124198,2.893425402441824
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_103,33.424432039260864,18.2435129863435,3.980114941571588
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_102,43.36370086669922,14.734425288955752,4.11760334269379
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_105,39.322242975234985,11.551614387843175,11.212304556084218
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_133,37.82071495056152,9.491931972158953,5.903278597174533
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_134,54.56809616088867,16.647603401726702,3.370991042045076
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_024,35.732125997543335,3.5188414625853284,2.2506333647939236
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_023,50.10527515411377,4.273468534489459,2.063301053115061
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_015,43.11176013946533,1.6153550716504104,1.5250093539041416
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_012,33.66947674751282,1.9524627736864775,1.232505038512411
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_046,26.240684032440186,2.2689593546142035,2.3988868421091314
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_079,46.72322678565979,6.35552142388618,4.33812293728338
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_041,48.84375786781311,1.6410723270965863,2.1652968659646046
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_083,43.6107132434845,4.065521792297122,3.6528655580721288
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_077,37.060600996017456,3.673234972517379,2.1346791866429453
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_048,49.871761322021484,1.8521951166950428,1.3606565307985308
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_070,35.513813972473145,2.835330158940036,2.3263344034246236
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_084,42.4360728263855,10.815026443047755,2.879066003039859
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_013,41.42369604110718,1.6832952137760104,1.6719817491909634
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_014,30.14356517791748,2.52262611666936,1.2609257178937767
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_022,36.87983965873718,2.4123864109396576,1.6110255779174354
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_025,51.59463119506836,2.847615113609692,3.398202924251829
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_085,47.10204100608826,3.8608670882264544,2.5673649223176453
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_071,42.22726798057556,4.700125088065656,5.346099531023652
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_076,37.074804067611694,5.809787385444952,3.8837223915604038
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_082,38.43814301490784,2.5128695208216962,1.1450668587646322
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_049,31.93230390548706,1.4736032088272966,1.6818869616002494
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_040,25.78026008605957,2.0542338695695843,1.923522317180866
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_047,26.027106761932373,1.619129440353144,1.557416334962107
"antsRegistrationSyNQuick[b,32,26]",t1,BraTSReg_078,34.726988077163696,6.834405463685766,4.1306055776974455
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_003,47.9186110496521,3.355994901265485,2.2111449583618064
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_004,29.69681406021118,3.7337491832678276,2.7429397937131075
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_032,24.802433729171753,3.219103390285459,2.580127440625474
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_035,25.556476831436157,1.2750469233121475,1.2243501183520422
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_061,52.30475115776062,3.8785892161461533,3.1545250070255664
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_095,42.65126609802246,2.9612392278166046,1.9134148134121336
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_059,36.147002935409546,3.7728498408896356,3.1470858034019464
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_092,31.4234139919281,2.970962483532722,1.8644668188158002
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_066,51.544682025909424,4.841603265413882,2.5679413633712453
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_050,26.813233137130737,4.173087594853652,3.771443023958549
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_068,39.20453405380249,4.252609759845673,3.6671177986747976
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_057,43.566604137420654,3.927616510586583,3.2589795669369876
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_034,32.05132579803467,1.345177968644246,1.4007094409174812
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_033,25.897807836532593,1.74535599249993,1.4535981862155527
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_005,52.62993907928467,3.083499712092545,1.7195391371478763
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_002,33.00844597816467,2.325255458393975,2.3472915177275335
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_069,44.94931697845459,3.4853685607022498,3.6001872958864958
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_056,33.11549472808838,4.266743079815105,1.596158874518725
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_051,26.839662075042725,6.082080114789832,4.42212603787066
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_058,36.130566120147705,6.74604248751786,6.260080876523854
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_067,28.80798101425171,3.406318602206775,2.628097276207621
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_093,40.875020027160645,2.5415785646855986,2.602654879005359
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_094,40.97386693954468,6.554793801288981,3.705785225514813
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_060,29.92257308959961,2.8848732740042484,1.907245253675405
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_112,42.47100615501404,13.16286967365499,3.7268202984982786
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_115,31.70472502708435,14.946357481233326,12.206360374024827
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_123,40.738640785217285,10.983175804001249,3.2319801635134007
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_124,46.19551086425781,9.94494727163389,4.174409571605239
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_125,46.57069802284241,7.593385071253981,2.2915801887156544
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_122,39.25270199775696,7.806948656341601,1.4779844782261151
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_114,65.49567103385925,7.806496655493366,2.3581039019306447
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_113,31.169745922088623,15.454531310228797,8.05775600197423
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_140,39.46670389175415,5.120132231036611,2.648001310937318
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_131,37.19300699234009,13.8369648804963,4.88788804203809
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_109,39.48857021331787,12.228604080978872,1.683072151361
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_136,31.95099401473999,5.433871424373071,1.8159353350061467
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_100,39.10526895523071,20.335147713083714,6.463495854075803
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_138,39.688390016555786,12.846957864527479,1.6242000195051038
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_107,39.36465930938721,25.62864275936098,5.094746560076062
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_139,41.743457078933716,23.497705963256585,3.1050072574143073
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_106,54.21778202056885,9.438360173687261,7.59299189884527
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_101,44.814964056015015,15.349726512652422,4.703494136133806
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_108,42.55485415458679,11.66591988468392,2.3857740245466728
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_137,42.07761788368225,19.199723566846934,3.8856324153580597
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_130,44.365917921066284,8.988508180588934,3.750536008966779
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_042,27.477522134780884,2.0318578549261868,2.0358157123110887
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_089,34.21150803565979,2.654852724470697,3.0893056681010607
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_045,25.811328649520874,1.6253026075676604,1.9131731107981098
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_073,48.18911910057068,6.960647903504064,4.811860149778625
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_087,30.172981023788452,3.259909974533262,1.2403585258759124
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_080,41.83359694480896,2.3063021729914084,1.4525820219429608
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_074,35.9151291847229,2.2459959365534834,1.833126421279358
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_020,27.75499987602234,1.8770675874927283,1.427573408174516
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_018,33.03123497962952,2.8695258847869916,1.6760840611198116
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_027,26.658241987228394,2.3425333145267584,1.7897740865632654
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_011,36.9259729385376,4.611665449219872,3.8408605821143365
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_029,28.570158004760742,2.044780310802406,1.434719904211531
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_016,35.12577295303345,3.784479283463888,1.211437327856565
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_075,32.350064754486084,2.3778858233025586,1.815309630429324
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_081,54.235997915267944,3.6408712297665935,2.108342691798789
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_086,40.52852821350098,2.2568720620465017,1.5530914818622001
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_072,35.66246581077576,4.28625319951817,2.984638970948255
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_044,25.30451202392578,1.2750469233121475,1.72230370507861
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_043,23.599190950393677,7.008350780532591,6.941014083431316
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_088,38.41018509864807,4.917836825790397,2.8504084787100195
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_028,27.424364805221558,3.030253575612015,2.216026169067814
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_017,38.675776720047,3.0902026835204857,2.733766315961315
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_010,55.15869903564453,6.715953044505223,1.794183554620503
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_019,25.866244316101074,3.2924661225532805,2.728914653981557
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_026,36.01220417022705,3.176434750080627,2.942494201356714
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_021,36.782553911209106,2.4698553182767937,2.4854848586218785
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_091,40.57451581954956,3.597215014130525,3.4168477274863593
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_065,29.75341510772705,4.281849638865354,3.5139520404215268
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_062,29.643073081970215,2.981028655910424,1.7988215007205717
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_096,69.73392915725708,3.4988729909582412,5.319397881539484
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_054,67.86448383331299,10.118874930701567,37.009500603539024
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_098,70.10934972763062,5.64051264376886,3.9338827717739133
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_053,29.629058122634888,2.90393540864986,1.6124794179214281
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_007,38.58809804916382,2.6175802378389057,2.479321698240264
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_038,26.95090126991272,1.2060113295832984,1.2596995140936182
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_036,29.192800045013428,0.8280197975114444,1.3576121048397614
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_009,33.53710222244263,3.4232023402150884,2.1140706563270637
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_031,35.130635023117065,1.5107491837076632,1.5260091144282688
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_099,48.714661836624146,6.643286747611782,2.3789912927703645
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_052,48.99584484100342,6.296561582973056,4.770588061635459
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_055,32.61687874794006,6.415518797629595,5.857280822339494
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_097,70.80645298957825,4.624233063440595,3.1211129436170424
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_063,42.578617811203,3.957856816624188,3.1893450599483972
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_064,47.477622985839844,3.4751132857553997,2.2264958951394744
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_090,39.53817915916443,2.8782946786985426,2.054659888608529
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_030,32.816054821014404,2.8295044167554635,1.5859942140809362
"antsRegistrationSyNQuick[b,32,26]",t1ce,BraTSReg_037,25.596035957336426,1.623128147118309,1.9411724529022034
