RegistrationType,Modalities,Subject,TimeElapsed,PreLandmarkError,PostLandmarkError
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_095,280.6244990825653,2.9612392278166046,1.37448957355016
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_095,276.7379002571106,2.9612392278166046,1.8002663967239365
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_095,282.52184009552,2.9612392278166046,1.2406229747287418
"antsRegistrationSyN[s,4]",t1,BraTSReg_095,351.49924778938293,2.9612392278166046,1.5227222198480341
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_095,465.1694538593292,2.9612392278166046,1.7394747393234375
"antsRegistrationSyN[s,4]",flair,BraTSReg_095,389.4589159488678,2.9612392278166046,2.1174620684345804
"antsRegistrationSyN[s,4]",t2,BraTSReg_095,383.8756899833679,2.9612392278166046,1.426801140532374
"antsRegistrationSyN[s,2]",t1,BraTSReg_059,185.1568751335144,3.7728498408896356,3.0205368911159742
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_059,170.16512203216553,3.7728498408896356,2.8287951242086646
"antsRegistrationSyN[s,2]",flair,BraTSReg_059,170.92515397071838,3.7728498408896356,3.047092952854402
"antsRegistrationSyN[s,2]",t2,BraTSReg_059,163.21701908111572,3.7728498408896356,3.0496067369620294
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_059,276.07491517066956,3.7728498408896356,3.2475628273021098
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_059,268.8830418586731,3.7728498408896356,2.9583319762698186
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_059,275.375216960907,3.7728498408896356,3.06716138159838
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_059,290.15039110183716,3.7728498408896356,3.1380283009712766
"antsRegistrationSyN[s,4]",t1,BraTSReg_059,338.05225586891174,3.7728498408896356,3.030058422060127
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_059,348.66565704345703,3.7728498408896356,3.3854370502583535
"antsRegistrationSyN[s,4]",flair,BraTSReg_059,342.0583391189575,3.7728498408896356,3.0509486949828526
"antsRegistrationSyN[s,4]",t2,BraTSReg_059,335.78443813323975,3.7728498408896356,3.726451494447183
"antsRegistrationSyN[s,2]",t1,BraTSReg_092,160.75404500961304,2.970962483532722,1.1118224847778881
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_092,157.66385793685913,2.970962483532722,1.3018775945162864
"antsRegistrationSyN[s,2]",flair,BraTSReg_092,168.79264616966248,2.970962483532722,1.3747875890355852
"antsRegistrationSyN[s,2]",t2,BraTSReg_092,171.24453115463257,2.970962483532722,1.1548656620250686
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_092,267.0518250465393,2.970962483532722,1.1690008636314946
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_092,281.107506275177,2.970962483532722,1.0856096031534797
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_092,287.4230239391327,2.970962483532722,1.414352302562353
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_092,269.0526580810547,2.970962483532722,1.1630271459080548
"antsRegistrationSyN[s,4]",t1,BraTSReg_092,328.25976300239563,2.970962483532722,1.1171253802847136
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_092,349.9063940048218,2.970962483532722,1.4193121135835778
"antsRegistrationSyN[s,4]",flair,BraTSReg_092,354.5245921611786,2.970962483532722,1.5487814455471
"antsRegistrationSyN[s,4]",t2,BraTSReg_092,358.00923585891724,2.970962483532722,1.1662712628064766
"antsRegistrationSyN[s,2]",t1,BraTSReg_066,163.00346493721008,4.841603265413882,2.446185439152003
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_066,175.0202717781067,4.841603265413882,1.7861383552021455
"antsRegistrationSyN[s,2]",flair,BraTSReg_066,181.06111097335815,4.841603265413882,2.198671156534991
"antsRegistrationSyN[s,2]",t2,BraTSReg_066,164.34449100494385,4.841603265413882,3.150644048255685
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_066,272.4404580593109,4.841603265413882,2.3486350421502324
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_066,272.0206048488617,4.841603265413882,1.381096265460288
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_066,268.8238468170166,4.841603265413882,2.2363946657570035
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_066,264.61822986602783,4.841603265413882,2.559491690133389
"antsRegistrationSyN[s,4]",t1,BraTSReg_066,341.7847602367401,4.841603265413882,2.848833632321108
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_066,346.19311904907227,4.841603265413882,2.366941714938382
"antsRegistrationSyN[s,4]",flair,BraTSReg_066,354.32724809646606,4.841603265413882,1.9388570224719657
"antsRegistrationSyN[s,4]",t2,BraTSReg_066,347.2640018463135,4.841603265413882,3.314532509328238
"antsRegistrationSyN[s,2]",t1,BraTSReg_050,177.6014382839203,4.173087594853652,2.564760540231695
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_050,164.69106912612915,4.173087594853652,2.8725074579121856
"antsRegistrationSyN[s,2]",flair,BraTSReg_050,163.43358302116394,4.173087594853652,2.7941675872939484
"antsRegistrationSyN[s,2]",t2,BraTSReg_050,159.4820237159729,4.173087594853652,3.275457792024629
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_050,270.7920141220093,4.173087594853652,2.460278434607011
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_050,265.8923418521881,4.173087594853652,2.784778119104351
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_050,269.49433493614197,4.173087594853652,2.9200706015759956
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_050,272.28484773635864,4.173087594853652,3.2726952798269173
"antsRegistrationSyN[s,4]",t1,BraTSReg_050,339.59390115737915,4.173087594853652,3.118990597930248
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_050,348.3222930431366,4.173087594853652,3.0660976861703984
"antsRegistrationSyN[s,4]",flair,BraTSReg_050,331.73185086250305,4.173087594853652,2.746589802992484
"antsRegistrationSyN[s,4]",t2,BraTSReg_050,350.08541202545166,4.173087594853652,3.158095166094013
"antsRegistrationSyN[s,2]",t1,BraTSReg_068,167.44019079208374,4.252609759845673,3.1018943332333775
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_068,159.77743315696716,4.252609759845673,4.130715925803165
"antsRegistrationSyN[s,2]",flair,BraTSReg_068,163.70127987861633,4.252609759845673,3.9922777809651606
"antsRegistrationSyN[s,2]",t2,BraTSReg_068,169.7524869441986,4.252609759845673,3.1390964075965244
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_068,273.8749508857727,4.252609759845673,3.0636304018208746
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_068,279.76700592041016,4.252609759845673,4.185916333602096
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_068,271.11937403678894,4.252609759845673,4.158513340817061
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_068,272.6592438220978,4.252609759845673,3.1036871658601703
"antsRegistrationSyN[s,4]",t1,BraTSReg_068,354.01988768577576,4.252609759845673,3.7318836777794795
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_068,339.44852900505066,4.252609759845673,4.705237212608657
"antsRegistrationSyN[s,4]",flair,BraTSReg_068,333.43607807159424,4.252609759845673,4.350396932490542
"antsRegistrationSyN[s,4]",t2,BraTSReg_068,328.6519739627838,4.252609759845673,3.2609232948487965
"antsRegistrationSyN[s,2]",t1,BraTSReg_057,159.50660872459412,3.927616510586583,2.93910499723527
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_057,155.75043416023254,3.927616510586583,3.066838950614276
"antsRegistrationSyN[s,2]",flair,BraTSReg_057,165.00159621238708,3.927616510586583,3.7502993003374376
"antsRegistrationSyN[s,2]",t2,BraTSReg_057,155.53028678894043,3.927616510586583,2.771430043121727
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_057,262.97227787971497,3.927616510586583,3.00697949452989
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_057,263.2219834327698,3.927616510586583,3.078841918465156
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_057,268.4045867919922,3.927616510586583,4.115897240351887
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_057,267.0425319671631,3.927616510586583,2.815630535667469
"antsRegistrationSyN[s,4]",t1,BraTSReg_057,370.55721712112427,3.927616510586583,2.928328958778861
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_057,353.6076898574829,3.927616510586583,2.9426697522805947
"antsRegistrationSyN[s,4]",flair,BraTSReg_057,336.57811403274536,3.927616510586583,4.885914504988628
"antsRegistrationSyN[s,4]",t2,BraTSReg_057,336.44155192375183,3.927616510586583,2.7523531982248395
"antsRegistrationSyN[s,2]",t1,BraTSReg_034,162.69076895713806,1.345177968644246,1.4217092061314576
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_034,160.87689995765686,1.345177968644246,1.1800627659851872
"antsRegistrationSyN[s,2]",flair,BraTSReg_034,160.97168898582458,1.345177968644246,1.232306956594943
"antsRegistrationSyN[s,2]",t2,BraTSReg_034,164.90204787254333,1.345177968644246,1.3942090175650643
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_034,266.52164006233215,1.345177968644246,1.405316219980973
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_034,269.3392379283905,1.345177968644246,1.1226629699338984
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_034,271.3383560180664,1.345177968644246,1.211585101250597
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_034,264.95008301734924,1.345177968644246,1.5871395079361854
"antsRegistrationSyN[s,4]",t1,BraTSReg_034,335.18995904922485,1.345177968644246,1.368394218310484
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_034,430.6799340248108,1.345177968644246,1.2453199539339248
"antsRegistrationSyN[s,4]",flair,BraTSReg_034,338.8766882419586,1.345177968644246,1.2156040226630933
"antsRegistrationSyN[s,4]",t2,BraTSReg_034,339.0097920894623,1.345177968644246,1.4147083830979585
"antsRegistrationSyN[s,2]",t1,BraTSReg_033,166.24078607559204,1.74535599249993,1.6224189388756798
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_033,150.1208357810974,1.74535599249993,1.1852120753761695
"antsRegistrationSyN[s,2]",flair,BraTSReg_033,158.81201481819153,1.74535599249993,1.3127693617354452
"antsRegistrationSyN[s,2]",t2,BraTSReg_033,175.95727515220642,1.74535599249993,1.683348198795846
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_033,275.81257820129395,1.74535599249993,1.6275070673273884
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_033,271.6581721305847,1.74535599249993,1.2027782120022206
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_033,273.61660385131836,1.74535599249993,1.3875623115368256
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_033,269.21019077301025,1.74535599249993,1.74217043627699
"antsRegistrationSyN[s,4]",t1,BraTSReg_033,346.4481418132782,1.74535599249993,1.5173506394402914
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_033,341.4293460845947,1.74535599249993,1.116637154162527
"antsRegistrationSyN[s,4]",flair,BraTSReg_033,356.65092420578003,1.74535599249993,1.4378072246917288
"antsRegistrationSyN[s,4]",t2,BraTSReg_033,337.8412709236145,1.74535599249993,1.6354046543837566
"antsRegistrationSyN[s,2]",t1,BraTSReg_005,170.14294028282166,3.083499712092545,1.7303860487611802
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_005,168.84534692764282,3.083499712092545,1.7087870723408838
"antsRegistrationSyN[s,2]",flair,BraTSReg_005,174.46111798286438,3.083499712092545,1.4127922922496496
"antsRegistrationSyN[s,2]",t2,BraTSReg_005,171.24111104011536,3.083499712092545,1.7061783617313002
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_005,279.74756598472595,3.083499712092545,1.6550922237010959
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_005,284.483341217041,3.083499712092545,1.5876994541704175
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_005,275.13990235328674,3.083499712092545,1.3620416620846
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_005,271.25300884246826,3.083499712092545,1.6740599390408368
"antsRegistrationSyN[s,4]",t1,BraTSReg_005,340.04658102989197,3.083499712092545,1.8151303662492193
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_005,336.0476748943329,3.083499712092545,1.621090489986863
"antsRegistrationSyN[s,4]",flair,BraTSReg_005,374.54673528671265,3.083499712092545,1.5047974283705556
"antsRegistrationSyN[s,4]",t2,BraTSReg_005,346.6136221885681,3.083499712092545,1.8046924936798465
"antsRegistrationSyN[s,2]",t1,BraTSReg_002,161.16460371017456,2.325255458393975,1.6430348319491808
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_002,158.63530206680298,2.325255458393975,1.4823053064899974
"antsRegistrationSyN[s,2]",flair,BraTSReg_002,164.18202304840088,2.325255458393975,1.9591894975373547
"antsRegistrationSyN[s,2]",t2,BraTSReg_002,170.4775788784027,2.325255458393975,1.3682922558559631
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_002,282.61363697052,2.325255458393975,1.683363723540017
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_002,269.24756813049316,2.325255458393975,1.5610942911963883
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_002,270.6291971206665,2.325255458393975,1.7976808328929597
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_002,265.85609221458435,2.325255458393975,1.5263393247789379
"antsRegistrationSyN[s,4]",t1,BraTSReg_002,348.2316241264343,2.325255458393975,1.8102949387423493
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_002,332.10350704193115,2.325255458393975,1.334965203737706
"antsRegistrationSyN[s,4]",flair,BraTSReg_002,332.9969148635864,2.325255458393975,2.588454492802803
"antsRegistrationSyN[s,4]",t2,BraTSReg_002,330.9785850048065,2.325255458393975,1.4750092884814852
"antsRegistrationSyN[s,2]",t1,BraTSReg_069,166.95920419692993,3.4853685607022498,3.2231943942064967
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_069,163.52093505859375,3.4853685607022498,2.513428239394314
"antsRegistrationSyN[s,2]",flair,BraTSReg_069,163.22740483283997,3.4853685607022498,3.2084971889928946
"antsRegistrationSyN[s,2]",t2,BraTSReg_069,184.23481225967407,3.4853685607022498,3.097696371224005
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_069,259.37031292915344,3.4853685607022498,3.2571654198012254
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_069,277.22468400001526,3.4853685607022498,2.43173386457729
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_069,276.8738911151886,3.4853685607022498,3.234771880921577
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_069,283.45196199417114,3.4853685607022498,3.0096278269613963
"antsRegistrationSyN[s,4]",t1,BraTSReg_069,336.8814687728882,3.4853685607022498,3.278107757642406
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_069,346.9163463115692,3.4853685607022498,2.8011749644480495
"antsRegistrationSyN[s,4]",flair,BraTSReg_069,335.6279740333557,3.4853685607022498,3.4038005867124683
"antsRegistrationSyN[s,4]",t2,BraTSReg_069,355.6408050060272,3.4853685607022498,3.119711529110407
"antsRegistrationSyN[s,2]",t1,BraTSReg_056,162.20345497131348,4.266743079815105,1.8799549713460355
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_056,168.87034487724304,4.266743079815105,1.3090812586136664
"antsRegistrationSyN[s,2]",flair,BraTSReg_056,166.9428198337555,4.266743079815105,2.2621471659615717
"antsRegistrationSyN[s,2]",t2,BraTSReg_056,160.39011788368225,4.266743079815105,1.7086743530939592
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_056,269.32848620414734,4.266743079815105,2.0011804938066216
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_056,269.12793016433716,4.266743079815105,1.4173119199961473
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_056,272.0582101345062,4.266743079815105,2.3492991344791525
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_056,279.1569228172302,4.266743079815105,1.7539027952614452
"antsRegistrationSyN[s,4]",t1,BraTSReg_056,350.40989899635315,4.266743079815105,2.026041755226726
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_056,355.3411490917206,4.266743079815105,1.4408991458156064
"antsRegistrationSyN[s,4]",flair,BraTSReg_056,344.025954246521,4.266743079815105,2.244894595042943
"antsRegistrationSyN[s,4]",t2,BraTSReg_056,344.1096520423889,4.266743079815105,1.963291211772874
"antsRegistrationSyN[s,2]",t1,BraTSReg_051,165.9530029296875,6.082080114789832,4.80265998604172
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_051,166.44899821281433,6.082080114789832,4.735597094017011
"antsRegistrationSyN[s,2]",flair,BraTSReg_051,161.54017806053162,6.082080114789832,6.372479079992611
"antsRegistrationSyN[s,2]",t2,BraTSReg_051,165.7016360759735,6.082080114789832,5.930784831592339
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_051,274.8904972076416,6.082080114789832,4.758036584797151
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_051,260.9192638397217,6.082080114789832,3.280299391182227
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_051,272.149738073349,6.082080114789832,7.9596198418986095
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_051,260.51066184043884,6.082080114789832,6.155326753471014
"antsRegistrationSyN[s,4]",t1,BraTSReg_051,328.91910910606384,6.082080114789832,4.965490689283432
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_051,348.1780400276184,6.082080114789832,4.432376939478461
"antsRegistrationSyN[s,4]",flair,BraTSReg_051,338.2863609790802,6.082080114789832,7.521169392000999
"antsRegistrationSyN[s,4]",t2,BraTSReg_051,343.8247580528259,6.082080114789832,6.5599183777359045
"antsRegistrationSyN[s,2]",t1,BraTSReg_058,164.39834904670715,6.74604248751786,3.265788592324294
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_058,161.8784658908844,6.74604248751786,3.97817259583172
"antsRegistrationSyN[s,2]",flair,BraTSReg_058,169.26077103614807,6.74604248751786,4.8193687283532665
"antsRegistrationSyN[s,2]",t2,BraTSReg_058,166.92118287086487,6.74604248751786,3.0673456027976336
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_058,271.0264229774475,6.74604248751786,3.049050464556657
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_058,279.29513001441956,6.74604248751786,3.8828652357718076
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_058,283.07815885543823,6.74604248751786,5.060572866733258
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_058,268.8237850666046,6.74604248751786,2.872187859405247
"antsRegistrationSyN[s,4]",t1,BraTSReg_058,334.6328868865967,6.74604248751786,4.129197485963326
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_058,338.73170614242554,6.74604248751786,5.467106637287444
"antsRegistrationSyN[s,4]",flair,BraTSReg_058,349.931743144989,6.74604248751786,4.876632153405374
"antsRegistrationSyN[s,4]",t2,BraTSReg_058,334.2813251018524,6.74604248751786,2.862447912334272
"antsRegistrationSyN[s,2]",t1,BraTSReg_067,160.82648301124573,3.406318602206775,2.4835409344178
"antsRegistrationSyN[s,2]",t1ce,BraTSReg_067,156.44258403778076,3.406318602206775,2.028325311150161
"antsRegistrationSyN[s,2]",flair,BraTSReg_067,159.0705120563507,3.406318602206775,2.6583566682460287
"antsRegistrationSyN[s,2]",t2,BraTSReg_067,165.73577070236206,3.406318602206775,2.2449386584902635
"antsRegistrationSyN[b,2,26]",t1,BraTSReg_067,258.63788509368896,3.406318602206775,2.456625233177853
"antsRegistrationSyN[b,2,26]",t1ce,BraTSReg_067,265.40495896339417,3.406318602206775,1.790807093006719
"antsRegistrationSyN[b,2,26]",flair,BraTSReg_067,267.12445282936096,3.406318602206775,2.4768790383141037
"antsRegistrationSyN[b,2,26]",t2,BraTSReg_067,273.08577013015747,3.406318602206775,2.1846574516952413
"antsRegistrationSyN[s,4]",t1,BraTSReg_067,346.2133357524872,3.406318602206775,2.6535979471245006
"antsRegistrationSyN[s,4]",t1ce,BraTSReg_067,326.8864760398865,3.406318602206775,2.1749474643012783
"antsRegistrationSyN[s,4]",flair,BraTSReg_067,324.9346261024475,3.406318602206775,3.06774149016342
"antsRegistrationSyN[s,4]",t2,BraTSReg_067,331.15700101852417,3.406318602206775,2.397476277985681
