RegistrationType,Modalities,Subject,TimeElapsed,PreLandmarkError,PostLandmarkError
antsRegistrationSyNQuick[a],t1ce,BraTSReg_073,4.446894645690918,6.960647903504064,6.065418448488622
antsRegistrationSyNQuick[a],flair,BraTSReg_073,4.533680200576782,6.960647903504064,6.089940202853473
antsRegistrationSyNQuick[a],t2,BraTSReg_073,4.6974968910217285,6.960647903504064,6.161334552707952
antsRegistrationSyNQuick[a],t1,BraTSReg_087,4.70751690864563,3.259909974533262,2.373268879251713
antsRegistrationSyNQuick[a],t1ce,BraTSReg_087,4.6373560428619385,3.259909974533262,2.506200582203179
antsRegistrationSyNQuick[a],flair,BraTSReg_087,4.909017086029053,3.259909974533262,2.493421204831156
antsRegistrationSyNQuick[a],t2,BraTSReg_087,4.9881911277771,3.259909974533262,2.546918515744843
antsRegistrationSyNQuick[a],t1,BraTSReg_080,4.074323892593384,2.3063021729914084,2.0516750476233208
antsRegistrationSyNQuick[a],t1ce,BraTSReg_080,4.656754970550537,2.3063021729914084,2.132345364019899
antsRegistrationSyNQuick[a],flair,BraTSReg_080,5.7052741050720215,2.3063021729914084,2.0514807468111447
antsRegistrationSyNQuick[a],t2,BraTSReg_080,4.6682658195495605,2.3063021729914084,2.083122221308508
antsRegistrationSyNQuick[a],t1,BraTSReg_074,5.363718032836914,2.2459959365534834,1.8799464587025987
antsRegistrationSyNQuick[a],t1ce,BraTSReg_074,5.582713842391968,2.2459959365534834,1.8854591272265502
antsRegistrationSyNQuick[a],flair,BraTSReg_074,5.497782230377197,2.2459959365534834,1.8815870268345847
antsRegistrationSyNQuick[a],t2,BraTSReg_074,5.222638130187988,2.2459959365534834,1.9135254674671738
antsRegistrationSyNQuick[a],t1,BraTSReg_020,4.389648914337158,1.8770675874927283,1.5661818453609255
antsRegistrationSyNQuick[a],t1ce,BraTSReg_020,4.637897968292236,1.8770675874927283,1.492608496969605
antsRegistrationSyNQuick[a],flair,BraTSReg_020,4.883958101272583,1.8770675874927283,1.52165738039566
antsRegistrationSyNQuick[a],t2,BraTSReg_020,4.3663671016693115,1.8770675874927283,1.6713892349209767
antsRegistrationSyNQuick[a],t1,BraTSReg_018,4.174576759338379,2.8695258847869916,2.636133948607997
antsRegistrationSyNQuick[a],t1ce,BraTSReg_018,4.789312124252319,2.8695258847869916,2.646293662787722
antsRegistrationSyNQuick[a],flair,BraTSReg_018,4.345477104187012,2.8695258847869916,2.673051188001225
antsRegistrationSyNQuick[a],t2,BraTSReg_018,4.749176979064941,2.8695258847869916,2.603036259921638
antsRegistrationSyNQuick[a],t1,BraTSReg_027,4.588634967803955,2.3425333145267584,2.0492111350418
antsRegistrationSyNQuick[a],t1ce,BraTSReg_027,4.030357122421265,2.3425333145267584,2.1475773410731236
antsRegistrationSyNQuick[a],flair,BraTSReg_027,4.365684986114502,2.3425333145267584,2.065117394169101
antsRegistrationSyNQuick[a],t2,BraTSReg_027,4.750792026519775,2.3425333145267584,2.1940843649085173
antsRegistrationSyNQuick[a],t1,BraTSReg_011,5.841990232467651,4.611665449219872,3.402867645851885
antsRegistrationSyNQuick[a],t1ce,BraTSReg_011,4.468239068984985,4.611665449219872,3.54918285219301
antsRegistrationSyNQuick[a],flair,BraTSReg_011,5.153435945510864,4.611665449219872,3.5714755329885066
antsRegistrationSyNQuick[a],t2,BraTSReg_011,5.857023000717163,4.611665449219872,3.6181654588806933
antsRegistrationSyNQuick[a],t1,BraTSReg_029,5.244423866271973,2.044780310802406,2.0011250107908545
antsRegistrationSyNQuick[a],t1ce,BraTSReg_029,5.528935194015503,2.044780310802406,1.9529174267064582
antsRegistrationSyNQuick[a],flair,BraTSReg_029,5.620711088180542,2.044780310802406,2.0275829006768173
antsRegistrationSyNQuick[a],t2,BraTSReg_029,4.797685861587524,2.044780310802406,1.9646949770593256
antsRegistrationSyNQuick[a],t1,BraTSReg_016,4.473835229873657,3.784479283463888,1.5156376560253115
antsRegistrationSyNQuick[a],t1ce,BraTSReg_016,4.533400774002075,3.784479283463888,1.5815820933383788
antsRegistrationSyNQuick[a],flair,BraTSReg_016,4.656535863876343,3.784479283463888,1.5927966352353071
antsRegistrationSyNQuick[a],t2,BraTSReg_016,4.597671985626221,3.784479283463888,1.6299087059413875
antsRegistrationSyNQuick[a],t1,BraTSReg_075,4.653432846069336,2.3778858233025586,2.1563481945200254
antsRegistrationSyNQuick[a],t1ce,BraTSReg_075,4.762693166732788,2.3778858233025586,2.0997171252181506
antsRegistrationSyNQuick[a],flair,BraTSReg_075,4.806570053100586,2.3778858233025586,1.877431761431108
antsRegistrationSyNQuick[a],t2,BraTSReg_075,4.761149883270264,2.3778858233025586,1.968823138169072
antsRegistrationSyNQuick[a],t1,BraTSReg_081,4.825667142868042,3.6408712297665935,2.8579118016320204
antsRegistrationSyNQuick[a],t1ce,BraTSReg_081,4.954326152801514,3.6408712297665935,2.5728554497054006
antsRegistrationSyNQuick[a],flair,BraTSReg_081,3.7878530025482178,3.6408712297665935,2.6494401917715074
antsRegistrationSyNQuick[a],t2,BraTSReg_081,4.620867729187012,3.6408712297665935,2.661013511293384
antsRegistrationSyNQuick[a],t1,BraTSReg_086,4.173601865768433,2.2568720620465017,2.1915808340760607
antsRegistrationSyNQuick[a],t1ce,BraTSReg_086,4.772410154342651,2.2568720620465017,2.2266357896528524
antsRegistrationSyNQuick[a],flair,BraTSReg_086,4.7229979038238525,2.2568720620465017,2.277438168403058
antsRegistrationSyNQuick[a],t2,BraTSReg_086,4.6150431632995605,2.2568720620465017,2.1613392920071894
antsRegistrationSyNQuick[a],t1,BraTSReg_072,4.571027040481567,4.28625319951817,3.5198316898903106
antsRegistrationSyNQuick[a],t1ce,BraTSReg_072,4.159670114517212,4.28625319951817,3.6071451630420155
antsRegistrationSyNQuick[a],flair,BraTSReg_072,4.381217002868652,4.28625319951817,3.6364615602209303
antsRegistrationSyNQuick[a],t2,BraTSReg_072,4.586874008178711,4.28625319951817,3.5284446644998826
antsRegistrationSyNQuick[a],t1,BraTSReg_044,4.442980051040649,1.2750469233121475,1.3173915918485148
antsRegistrationSyNQuick[a],t1ce,BraTSReg_044,4.80794095993042,1.2750469233121475,1.4448321025964257
antsRegistrationSyNQuick[a],flair,BraTSReg_044,5.192428112030029,1.2750469233121475,1.3359310984454424
antsRegistrationSyNQuick[a],t2,BraTSReg_044,4.699060916900635,1.2750469233121475,1.485635529894725
antsRegistrationSyNQuick[a],t1,BraTSReg_043,5.0373828411102295,7.008350780532591,7.041456534502141
antsRegistrationSyNQuick[a],t1ce,BraTSReg_043,4.660667181015015,7.008350780532591,7.032725903904086
antsRegistrationSyNQuick[a],flair,BraTSReg_043,4.046558856964111,7.008350780532591,6.976532212079903
antsRegistrationSyNQuick[a],t2,BraTSReg_043,4.627093076705933,7.008350780532591,7.013602738403613
antsRegistrationSyNQuick[a],t1,BraTSReg_088,4.672837972640991,4.917836825790397,3.4436205299156546
antsRegistrationSyNQuick[a],t1ce,BraTSReg_088,4.975817918777466,4.917836825790397,3.547506240844561
antsRegistrationSyNQuick[a],flair,BraTSReg_088,4.779622793197632,4.917836825790397,3.6505337619364973
